,ifm_peak_frequency,ifm_stop,ifm_peak_freq_resolution,ifm_rms,ifm_region_id,ifm_peak_amplitude,ifm_start,ifm_terminal_frequency,ifm_duration,cf_peak_frequency,cf_stop,cf_peak_freq_resolution,cf_rms,cf_region_id,cf_peak_amplitude,cf_start,cf_terminal_frequency,cf_duration,tfm_peak_frequency,tfm_stop,tfm_peak_freq_resolution,tfm_rms,tfm_region_id,tfm_peak_amplitude,tfm_start,tfm_terminal_frequency,tfm_duration,audio_file,terminal_frequency_threshold,video_annot_id,num_bats,0,duration,peak_freq_resolution
112,105867.34693877553,0.0015400000000000001,2525.252525252525,0.03974927024847138,fm1,0.076446533203125,0.0007559999999999999,100765.30612244901,0.000784,108464.4601193706,0.0384,54.25347222222222,0.09845407289976817,cf1,0.234039306640625,0.0015400000000000001,108247.4226804124,0.036860000000000004,107329.84293193721,0.039164,2604.1666666666665,0.02599514223315782,fm2,0.047943115234375,0.0384,103403.14136125657,0.0007639999999999999,segment_matching_annotaudio_Aditya_2018-08-17_01_45_hp,-10,Aditya_2018-08-17_01_45,1,,,
113,107677.90262172284,0.0013599999999999999,1865.6716417910445,0.020276490718423183,fm1,0.048553466796875,0.000292,104868.91385767794,0.001068,109913.43432661897,0.025388,83.22237017310253,0.04728678437974849,cf1,0.0892333984375,0.0013599999999999999,109746.96187780924,0.024028,110742.7055702918,0.026895999999999996,1322.7513227513227,0.015922998282873427,fm2,0.0406494140625,0.025388,106100.79575596817,0.001508,segment_matching_annotaudio_Aditya_2018-08-17_01_46_hp,-10,Aditya_2018-08-17_01_46,2,,,
114,109631.1475409836,0.001584,2032.520325203252,0.050914640435515926,fm1,0.09857177734375,0.000608,103483.60655737708,0.000976,110465.11627906977,0.015344,145.26438117373618,0.13767548540664395,cf1,0.2410888671875,0.001584,110319.76744186047,0.01376,107857.14285714287,0.016744,1420.4545454545455,0.11693721017845665,fm2,0.250213623046875,0.015344,95000.0,0.0014,segment_matching_annotaudio_Aditya_2018-08-17_01_47_hp,-10,Aditya_2018-08-17_01_47,2,,,
115,108108.10810810812,0.001796,1497.005988023952,0.02128866640762874,fm1,0.03729248046875,0.00046399999999999995,99849.84984984988,0.001332,109665.07177033494,0.043595999999999996,47.837734404898576,0.055414503704399,cf1,0.13397216796875,0.001796,109641.14832535882,0.0418,107894.73684210527,0.044736,1748.2517482517483,0.024718558517141838,fm2,0.04656982421875,0.043595999999999996,100000.0,0.00114,segment_matching_annotaudio_Aditya_2018-08-17_01_58_hp,-10,Aditya_2018-08-17_01_58,1,,,
116,,,,,,,,,,106139.55595831445,0.018824,113.22463768115942,0.03766645969895062,cf1,0.073272705078125,0.001168,105969.64204802901,0.017656,105805.24344569287,0.02096,932.8358208955223,0.029255298098861886,fm1,0.09185791015625,0.018824,89887.64044943823,0.002136,segment_matching_annotaudio_Aditya_2018-08-17_01_60_hp,-10,Aditya_2018-08-17_01_60,3,,,
117,101918.46522781775,0.0017079999999999999,1196.1722488038274,0.005066981665057611,fm1,0.01080322265625,4e-05,91726.61870503596,0.001668,104019.37680020947,0.016984,130.89005235602093,0.014468259108317094,cf1,0.031524658203125,0.0017079999999999999,103953.9146373396,0.015276,103515.625,0.01852,1295.3367875647666,0.0051214305713331455,fm2,0.01214599609375,0.016984,93098.95833333331,0.001536,segment_matching_annotaudio_Aditya_2018-08-17_01_65_hp,-10,Aditya_2018-08-17_01_65,1,,,
118,,,,,,,,,,105092.5925925926,0.013296,154.2257865515114,0.043181442192797376,cf1,0.097015380859375,0.000336,104861.11111111114,0.01296,103180.47337278107,0.016,737.4631268436577,0.05125809221035818,fm1,0.11785888671875,0.013296,90976.33136094674,0.002704,segment_matching_annotaudio_Aditya_2018-08-17_01_75_hp,-10,Aditya_2018-08-17_01_75,2,,,
119,103448.27586206897,0.002384,2136.7521367521367,0.004374722527175296,fm1,0.0089111328125,0.001456,98060.34482758619,0.0009279999999999999,103932.58426966293,0.022675999999999998,98.54158454867954,0.01778670039679634,cf1,0.03814697265625,0.002384,103834.0232603982,0.020291999999999998,101965.60196560195,0.024304,1225.4901960784316,0.00717272726421847,fm2,0.016998291015625,0.022675999999999998,90909.09090909091,0.001628,segment_matching_annotaudio_Aditya_2018-08-17_01_76_hp,-10,Aditya_2018-08-17_01_76,1,,,
120,,,,,,,,,,104239.97185080928,0.011792,175.8087201125176,0.018009428296254987,cf1,0.042938232421875,0.000424,104064.03940886699,0.011368000000000001,97000.0,0.013791999999999999,996.01593625498,0.02226988412878246,fm1,0.044219970703125,0.011792,87500.0,0.002,segment_matching_annotaudio_Aditya_2018-08-17_01_78_hp,-10,Aditya_2018-08-17_01_78,1,,,
121,,,,,,,,,,103085.55399719496,0.012943999999999999,175.19271198318148,0.0160021720003862,cf1,0.03363037109375,0.001536,102822.5806451613,0.011408,100896.86098654706,0.014728,1116.0714285714287,0.019908019418646943,fm1,0.046905517578125,0.012943999999999999,89686.09865470849,0.001784,segment_matching_annotaudio_Aditya_2018-08-17_01_79_hp,-10,Aditya_2018-08-17_01_79,1,,,
122,105314.96062992128,0.001732,1953.125,0.009412343893799392,fm1,0.01983642578125,0.0007160000000000001,100393.70078740158,0.001016,108676.10699033493,0.019528,112.35955056179778,0.0254977466108319,cf1,0.051300048828125,0.001732,108395.1449763992,0.017796,106125.35612535613,0.020932,1420.4545454545455,0.013057333881227649,fm2,0.0374755859375,0.019528,102564.10256410258,0.0014039999999999999,segment_matching_annotaudio_Aditya_2018-08-17_01_80_hp,-10,Aditya_2018-08-17_01_80,1,,,
123,108490.56603773586,0.001604,3125.0,0.006791380885321118,fm1,0.01580810546875,0.000968,103773.58490566039,0.0006360000000000001,106929.95529061103,0.015024000000000001,148.98688915375448,0.034385444893102204,cf1,0.06329345703125,0.001604,106780.92399403876,0.01342,104437.22943722946,0.016872,1077.5862068965516,0.013139156259117964,fm2,0.036712646484375,0.015024000000000001,100108.22510822512,0.001848,segment_matching_annotaudio_Aditya_2018-08-17_01_81_hp,-10,Aditya_2018-08-17_01_81,1,,,
124,100961.53846153848,0.001596,1366.120218579235,0.0524886806159611,fm1,0.11297607421875,0.00014,92032.96703296703,0.001456,102694.2451534117,0.0278,76.31257631257631,0.07534431070901712,cf1,0.184417724609375,0.001596,102388.94825217524,0.026204,100313.47962382443,0.029075999999999998,1562.5,0.022617368761367572,fm2,0.047943115234375,0.0278,90909.0909090909,0.001276,segment_matching_annotaudio_Aditya_2018-08-17_01_82_hp,-10,Aditya_2018-08-17_01_82,1,,,
125,99214.14538310411,0.0033079999999999997,980.3921568627452,0.12928350337226427,fm1,0.234710693359375,0.0012720000000000001,88408.64440078587,0.002036,102120.23617820721,0.018212,134.12017167381978,0.2534728712354469,cf1,0.446990966796875,0.0033079999999999997,101784.75577026304,0.014903999999999999,97409.90990990993,0.019988,1121.0762331838564,0.1358734156118544,fm2,0.271728515625,0.018212,86711.71171171173,0.0017760000000000002,segment_matching_annotaudio_Aditya_2018-08-17_01_83_hp,-10,Aditya_2018-08-17_01_83,1,,,
127,104020.97902097902,0.0020440000000000002,1736.111111111111,0.007383366047897796,fm1,0.015716552734375,0.0009,95279.72027972028,0.001144,104853.36101738905,0.017456,129.73533990659055,0.02539610817330344,cf1,0.056304931640625,0.0020440000000000002,104723.59200622892,0.015412,103571.42857142858,0.019976,791.1392405063292,0.018327280340686758,fm2,0.04156494140625,0.017456,91666.66666666669,0.00252,segment_matching_annotaudio_Aditya_2018-08-17_12_101_hp,-10,Aditya_2018-08-17_12_101,1,,,
128,101825.84269662922,0.0016640000000000001,1396.6480446927374,0.008326424977317533,fm1,0.02001953125,0.00023999999999999998,93398.87640449438,0.001424,102976.99594046008,0.016444,135.2813852813853,0.018779648694639682,cf1,0.0380859375,0.0016640000000000001,102909.33694181324,0.014780000000000001,104316.54676258992,0.018112,1196.1722488038274,0.007125308610644665,fm2,0.016326904296875,0.016444,86930.45563549161,0.001668,segment_matching_annotaudio_Aditya_2018-08-17_12_103_hp,-10,Aditya_2018-08-17_12_103,1,,,
129,,,,,,,,,,106178.27750086936,0.034992,57.95085767269356,0.03462866708482448,cf1,0.0714111328125,0.000484,105917.4684131216,0.034508,104651.16279069768,0.035851999999999995,2314.8148148148152,0.015586290676221878,fm1,0.02838134765625,0.034992,95348.83720930235,0.00086,segment_matching_annotaudio_Aditya_2018-08-17_12_104_hp,-10,Aditya_2018-08-17_12_104,1,,,
130,,,,,,,,,,105069.32409012133,0.021268000000000002,144.3418013856813,0.025392623296670688,cf1,0.05072021484375,0.00742,104924.89890236856,0.013848,103348.72979214783,0.023,1152.073732718894,0.03453948599183073,fm1,0.08551025390625,0.021268000000000002,88914.54965357971,0.001732,segment_matching_annotaudio_Aditya_2018-08-17_12_114_hp,-10,Aditya_2018-08-17_12_114,1,,,
131,101807.22891566264,0.0016640000000000001,1201.923076923077,0.018796157050265345,fm1,0.054840087890625,4e-06,96987.9518072289,0.0016600000000000002,105742.35129678523,0.053176,38.819875776397524,0.09217279742617132,cf1,0.196258544921875,0.0016640000000000001,105373.50520267124,0.051512,104783.59908883828,0.054932,1136.3636363636365,0.016728473630796943,fm2,0.04107666015625,0.053176,101366.74259681092,0.001756,segment_matching_annotaudio_Aditya_2018-08-17_12_115_hp,-10,Aditya_2018-08-17_12_115,1,,,
132,108732.87671232877,0.001576,1700.6802721088434,0.02270848926672369,fm1,0.03887939453125,0.000408,96746.57534246576,0.001168,111923.75886524824,0.037672000000000004,55.39552404165743,0.062264081920618976,cf1,0.1507568359375,0.001576,111868.3510638298,0.036095999999999996,109919.57104557642,0.039164,1336.8983957219252,0.06112401778107345,fm2,0.111297607421875,0.037672000000000004,106568.36461126008,0.001492,segment_matching_annotaudio_Aditya_2018-08-17_12_116_hp,-10,Aditya_2018-08-17_12_116,1,,,
133,110805.86080586082,0.0015480000000000001,1824.8175182481752,0.012273405528637451,fm1,0.031219482421875,0.00045599999999999997,108974.35897435898,0.001092,112109.86267166043,0.017568,124.81278082875687,0.0318631468226507,cf1,0.058807373046875,0.0015480000000000001,111922.59675405743,0.01602,111969.11196911195,0.018604,1923.0769230769229,0.013370263458799431,fm2,0.0369873046875,0.017568,108108.1081081081,0.001036,segment_matching_annotaudio_Aditya_2018-08-17_12_118_hp,-10,Aditya_2018-08-17_12_118,1,,,
134,111990.95022624436,0.002652,753.0120481927712,0.022765796440393088,fm1,0.062896728515625,0.0,108220.21116138763,0.002652,112398.17530140113,0.064032,32.58178026847387,0.07233143106847419,cf1,0.165771484375,0.002652,112316.715542522,0.06138,109533.46855983774,0.066004,1012.1457489878543,0.016524572345035418,fm2,0.0528564453125,0.064032,102941.17647058824,0.001972,segment_matching_annotaudio_Aditya_2018-08-17_12_121_hp,-10,Aditya_2018-08-17_12_121,1,,,
135,96045.19774011301,0.001948,1404.4943820224719,0.007089461316744836,fm1,0.01507568359375,0.000532,91101.69491525424,0.001416,104294.11764705883,0.018948,117.59172154280338,0.02388367381524,cf1,0.047210693359375,0.001948,104117.64705882355,0.017,95572.35421166307,0.0208,1077.5862068965516,0.024269670898788485,fm2,0.056304931640625,0.018948,88552.91576673868,0.001852,segment_matching_annotaudio_Aditya_2018-08-17_12_15_hp,-10,Aditya_2018-08-17_12_15,1,,,
136,100706.71378091873,0.001924,1760.5633802816901,0.010701524850233466,fm1,0.020111083984375,0.000792,93639.57597173145,0.001132,102302.06540447504,0.020516,107.52688172043013,0.03231406265144593,cf1,0.06329345703125,0.001924,102248.27882960413,0.018591999999999997,95558.5464333782,0.023488,672.0430107526881,0.03711384103054032,fm2,0.088653564453125,0.020516,82772.54374158816,0.002972,segment_matching_annotaudio_Aditya_2018-08-17_12_16_hp,-10,Aditya_2018-08-17_12_16,1,,,
137,108843.53741496599,0.001296,3378.3783783783783,0.020344794810218964,fm1,0.034332275390625,0.000708,107142.85714285713,0.000588,111094.8691711738,0.02866,73.0780473545747,0.06238565998780035,cf1,0.11651611328125,0.001296,111058.32480631486,0.027364,108856.08856088562,0.029744,1838.235294117647,0.01948011476892359,fm2,0.03448486328125,0.02866,104243.54243542436,0.001084,segment_matching_annotaudio_Aditya_2018-08-17_12_2_hp,-10,Aditya_2018-08-17_12_2,1,,,
138,103061.22448979592,0.001556,2032.520325203252,0.042277024887833824,fm1,0.07373046875,0.000576,98979.59183673467,0.00098,104760.26512869072,0.048024000000000004,43.0366672404889,0.17763830559871666,cf1,0.354736328125,0.001556,104717.22475682189,0.046468,102272.72727272726,0.049168,1736.111111111111,0.03729781524078564,fm2,0.07037353515625,0.048024000000000004,98776.22377622376,0.001144,segment_matching_annotaudio_Aditya_2018-08-17_12_21_hp,-10,Aditya_2018-08-17_12_21,1,,,
139,,,,,,,,,,102301.79028132994,0.016236,127.81186094069531,0.021747972760293537,cf1,0.044403076171875,0.000596,102237.85166240412,0.01564,97826.08695652171,0.017432,1666.666666666667,0.012303861384862756,fm1,0.02593994140625,0.016236,94481.60535117057,0.001196,segment_matching_annotaudio_Aditya_2018-08-17_12_28_hp,-10,Aditya_2018-08-17_12_28,1,,,
140,99734.04255319151,0.001532,2631.578947368421,0.004688717573215637,fm1,0.00970458984375,0.00078,97074.4680851064,0.000752,102614.71564252203,0.036488,57.20823798627003,0.017837273357280425,cf1,0.03521728515625,0.001532,102471.67868177137,0.034956,101017.44186046511,0.037864,1445.086705202312,0.0077889970509415285,fm2,0.0167236328125,0.036488,91569.76744186047,0.001376,segment_matching_annotaudio_Aditya_2018-08-17_12_29_hp,-10,Aditya_2018-08-17_12_29,1,,,
141,102233.67697594504,0.001736,1712.3287671232874,0.01244339521114941,fm1,0.031768798828125,0.000572,95360.82474226804,0.001164,102336.17396414927,0.015347999999999999,146.88601645123384,0.026641644213468558,cf1,0.053436279296875,0.001736,102189.24478401412,0.013612,101086.95652173914,0.017188,1082.2510822510824,0.010736026618084446,fm2,0.023101806640625,0.015347999999999999,85869.56521739131,0.0018399999999999998,segment_matching_annotaudio_Aditya_2018-08-17_12_33_hp,-10,Aditya_2018-08-17_12_33,1,,,
142,97440.94488188977,0.001116,1953.125,0.01538796338880206,fm1,0.028594970703125,0.0001,97440.94488188977,0.001016,104770.83333333331,0.049116,41.65972337943676,0.03095728494663557,cf1,0.076080322265625,0.001116,104583.33333333331,0.048,103187.91946308725,0.050308,1666.666666666667,0.006582416077000482,fm2,0.0130615234375,0.049116,96476.5100671141,0.001192,segment_matching_annotaudio_Aditya_2018-08-17_12_39_hp,-10,Aditya_2018-08-17_12_39,1,,,
143,104310.34482758619,0.0021920000000000004,1712.3287671232874,0.0073268714573361685,fm1,0.014739990234375,0.001032,97413.79310344828,0.00116,104819.97677119626,0.015968,145.09576320371445,0.025609000331913368,cf1,0.0494384765625,0.0021920000000000004,104674.79674796748,0.013775999999999998,103300.73349633253,0.017603999999999998,1219.5121951219512,0.016629079458762408,fm2,0.0362548828125,0.015968,95354.52322738386,0.0016359999999999999,segment_matching_annotaudio_Aditya_2018-08-17_12_4_hp,-10,Aditya_2018-08-17_12_4,1,,,
144,102526.0029717682,0.0026920000000000004,741.8397626112759,0.011648430852650242,fm1,0.02740478515625,0.0,94353.64041604756,0.0026920000000000004,103276.7198490307,0.026008,85.76329331046313,0.027744473231621058,cf1,0.0675048828125,0.0026920000000000004,103105.16383599244,0.023316,98790.32258064515,0.027000000000000003,2000.0,0.0051751573480294496,fm2,0.012115478515625,0.026008,94758.06451612904,0.000992,segment_matching_annotaudio_Aditya_2018-08-17_12_44_hp,-10,Aditya_2018-08-17_12_44,1,,,
145,103466.38655462186,0.0019039999999999999,1046.0251046025103,0.00785842699913505,fm1,0.019683837890625,0.0,97689.0756302521,0.0019039999999999999,104837.17387164349,0.022908,95.20182787509519,0.023127094250434826,cf1,0.048370361328125,0.0019039999999999999,104646.73395543707,0.021004,102941.17647058824,0.023996,1824.8175182481752,0.005760679978570874,fm2,0.011962890625,0.022908,97426.47058823529,0.001088,segment_matching_annotaudio_Aditya_2018-08-17_12_50_hp,-10,Aditya_2018-08-17_12_50,1,,,
146,99798.38709677418,0.0018679999999999999,2000.0,0.038609419809389055,fm1,0.063201904296875,0.0008759999999999999,94758.06451612904,0.000992,104754.96447440334,0.023824,91.07468123861568,0.11389890611236354,cf1,0.212249755859375,0.0018679999999999999,104572.78192749133,0.021956,96674.87684729064,0.025448,1225.4901960784316,0.07342052622709687,fm2,0.15606689453125,0.023824,90517.24137931038,0.0016239999999999998,segment_matching_annotaudio_Aditya_2018-08-17_12_53_hp,-10,Aditya_2018-08-17_12_53,1,,,
147,102976.19047619047,0.002128,1184.8341232227488,0.008590022585398784,fm1,0.0203857421875,0.00044800000000000005,92857.14285714287,0.00168,104982.61877172654,0.019388,115.84800741427247,0.016334361175897875,cf1,0.0360107421875,0.002128,104924.68134414832,0.01726,92553.19148936169,0.021268000000000002,1059.322033898305,0.005405711431375715,fm2,0.014434814453125,0.019388,89361.70212765958,0.0018800000000000002,segment_matching_annotaudio_Aditya_2018-08-17_12_68_hp,-10,Aditya_2018-08-17_12_68,1,,,
148,,,,,,,,,,104633.8559237944,0.02076,99.2063492063492,0.01957111416253334,cf1,0.042388916015625,0.000604,104633.8559237944,0.020156,103278.68852459015,0.02198,1633.9869281045749,0.01054146905476867,fm1,0.02423095703125,0.02076,93442.62295081967,0.00122,segment_matching_annotaudio_Aditya_2018-08-17_12_71_hp,-10,Aditya_2018-08-17_12_71,1,,,
149,96026.49006622516,0.002648,1101.3215859030836,0.004603188717266052,fm1,0.009490966796875,0.0008359999999999999,92715.23178807946,0.001812,103999.08067111007,0.020052,114.88970588235294,0.014590485290012991,cf1,0.034698486328125,0.002648,103884.16455987131,0.017404,102813.85281385283,0.020975999999999998,2155.1724137931037,0.004899711183631157,fm2,0.01055908203125,0.020052,94155.84415584416,0.000924,segment_matching_annotaudio_Aditya_2018-08-17_12_73_hp,-10,Aditya_2018-08-17_12_73,1,,,
150,,,,,,,,,,105525.05147563489,0.018352,114.3641354071363,0.036616181915686635,cf1,0.075103759765625,0.000868,105582.24662548616,0.017484,96916.29955947137,0.020168000000000002,1096.4912280701753,0.019838443964972963,fm1,0.045013427734375,0.018352,90859.0308370044,0.001816,segment_matching_annotaudio_Aditya_2018-08-17_12_74_hp,-10,Aditya_2018-08-17_12_74,1,,,
151,,,,,,,,,,104443.4602893416,0.014348,147.5796930342385,0.01884679300872688,cf1,0.042144775390625,0.0008,104369.64865662828,0.013548,99585.0622406639,0.015312000000000001,2066.115702479339,0.009212379952660363,fm1,0.0220947265625,0.014348,96473.02904564317,0.000964,segment_matching_annotaudio_Aditya_2018-08-17_12_75_hp,-10,Aditya_2018-08-17_12_75,1,,,
152,106382.97872340426,0.000956,2118.64406779661,0.011733753832837914,fm1,0.02899169921875,1.6e-05,104255.31914893618,0.0009400000000000001,108402.69520412206,0.02114,99.04912836767036,0.03901157393407416,cf1,0.086944580078125,0.000956,108154.97423701943,0.020184,108962.2641509434,0.02326,939.8496240601503,0.016867308026910898,fm2,0.041015625,0.02114,92924.52830188679,0.00212,segment_matching_annotaudio_Aditya_2018-08-17_12_76_hp,-10,Aditya_2018-08-17_12_76,1,,,
153,,,,,,,,,,107483.88636906183,0.017984,119.33174224343675,0.07443987266519167,cf1,0.15570068359375,0.001228,107364.5261398902,0.016756,104674.79674796748,0.019952,1012.1457489878543,0.03070378130287465,fm1,0.0689697265625,0.017984,98069.10569105693,0.001968,segment_matching_annotaudio_Aditya_2018-08-17_12_77_hp,-10,Aditya_2018-08-17_12_77,1,,,
154,103125.0,0.002816,1037.344398340249,0.0305364618686656,fm1,0.063323974609375,0.0008960000000000001,91666.66666666669,0.0019199999999999998,105367.70921386304,0.026476,84.51656524678837,0.08128354312778126,cf1,0.169158935546875,0.002816,105283.17836010145,0.02366,96461.18721461187,0.028227999999999996,1136.3636363636365,0.028157320189522318,fm2,0.050567626953125,0.026476,90182.64840182649,0.0017519999999999999,segment_matching_annotaudio_Aditya_2018-08-17_12_79_hp,-10,Aditya_2018-08-17_12_79,1,,,
155,,,,,,,,,,104417.9734620024,0.0142,150.69318866787222,0.032442813462086065,cf1,0.05950927734375,0.000936,104267.18938480096,0.013263999999999998,102691.21813031164,0.015612000000000001,1412.4293785310736,0.017844665503919516,fm1,0.041229248046875,0.0142,94192.63456090652,0.0014119999999999998,segment_matching_annotaudio_Aditya_2018-08-17_12_8_hp,-10,Aditya_2018-08-17_12_8,1,,,
156,107789.85507246378,0.001104,1798.5611510791364,0.020008265014293054,fm1,0.03662109375,0.0,100543.47826086957,0.001104,110991.2070343725,0.026124,79.923273657289,0.03786717282066791,cf1,0.08636474609375,0.001104,110951.23900879297,0.02502,106849.31506849316,0.027583999999999997,1366.120218579235,0.015709201875981963,fm2,0.03692626953125,0.026124,99315.0684931507,0.00146,segment_matching_annotaudio_Aditya_2018-08-17_12_80_hp,-10,Aditya_2018-08-17_12_80,1,,,
157,,,,,,,,,,103954.58104933439,0.017048,130.48016701461378,0.046059527005060205,cf1,0.11248779296875,0.0017239999999999998,103693.55259723312,0.015324,98453.60824742267,0.018987999999999998,1028.80658436214,0.050258405647246984,fm1,0.109771728515625,0.017048,88144.32989690722,0.0019399999999999999,segment_matching_annotaudio_Aditya_2018-08-17_12_88_hp,-10,Aditya_2018-08-17_12_88,1,,,
158,101562.5,0.0013880000000000001,2212.389380530973,0.06823836220858429,fm1,0.120208740234375,0.000492,95982.14285714287,0.0008960000000000001,103594.08033826637,0.016524,132.06550449022714,0.08129066104024138,cf1,0.156982421875,0.0013880000000000001,103131.60676532767,0.015136000000000002,101973.68421052633,0.018348,1091.703056768559,0.06681370330927275,fm2,0.135223388671875,0.016524,85526.3157894737,0.0018239999999999999,segment_matching_annotaudio_Aditya_2018-08-17_23_100_hp,-10,Aditya_2018-08-17_23_100,1,,,
159,96354.16666666669,0.00262,1724.1379310344828,0.011714980779788874,fm1,0.023406982421875,0.001468,94618.05555555556,0.001152,104551.651014844,0.029027999999999998,75.71168988491823,0.036289001959437864,cf1,0.0787353515625,0.00262,104248.7125113602,0.026407999999999997,101941.74757281554,0.030264,1612.9032258064515,0.010646715526477573,fm2,0.02252197265625,0.029027999999999998,92233.00970873787,0.001236,segment_matching_annotaudio_Aditya_2018-08-17_23_109_hp,-10,Aditya_2018-08-17_23_109,1,,,
160,,,,,,,,,,104882.03690726467,0.017764,116.76786548341896,0.02359612913022044,cf1,0.0457763671875,0.00064,104823.63933660359,0.017124,104554.86542443064,0.019696,1033.0578512396694,0.012936455813747107,fm1,0.02984619140625,0.017764,94202.89855072463,0.0019320000000000001,segment_matching_annotaudio_Aditya_2018-08-17_23_110_hp,-10,Aditya_2018-08-17_23_110,1,,,
161,104513.06413301664,0.002708,1184.8341232227488,0.02351406662160667,fm1,0.061859130859375,0.001024,96199.5249406176,0.001684,105065.98076492953,0.020592,111.80679785330948,0.05732499273982476,cf1,0.113006591796875,0.002708,104842.31715499886,0.017884,94594.59459459462,0.021924000000000003,1497.005988023952,0.0128702109015295,fm2,0.03271484375,0.020592,91591.5915915916,0.001332,segment_matching_annotaudio_Aditya_2018-08-17_23_111_hp,-10,Aditya_2018-08-17_23_111,1,,,
162,102678.57142857142,0.0016079999999999998,1479.2899408284025,0.0052845894270066324,fm1,0.0125732421875,0.000264,95982.14285714287,0.001344,105061.5505500262,0.032152,65.46216286986122,0.01705901809592783,cf1,0.041351318359375,0.0016079999999999998,104963.33158721843,0.030543999999999998,103064.0668523677,0.033588,1388.888888888889,0.006698201794231138,fm2,0.013702392578125,0.032152,94011.14206128132,0.001436,segment_matching_annotaudio_Aditya_2018-08-17_23_112_hp,-10,Aditya_2018-08-17_23_112,1,,,
163,103283.89830508476,0.002216,1054.8523206751054,0.0183188066333758,fm1,0.044219970703125,0.000328,99046.61016949153,0.001888,105549.83702178762,0.025532,85.76329331046313,0.03415919442774218,cf1,0.06341552734375,0.002216,105506.94801852807,0.023316,102422.90748898679,0.027348,1096.4912280701753,0.017461704956602785,fm2,0.042022705078125,0.025532,91960.3524229075,0.001816,segment_matching_annotaudio_Aditya_2018-08-17_23_113_hp,-10,Aditya_2018-08-17_23_113,1,,,
164,101706.03674540682,0.002456,1308.9005235602094,0.02122145093915697,fm1,0.048492431640625,0.000932,97112.86089238843,0.001524,102596.8497232865,0.021248,106.38297872340424,0.048328579703118116,cf1,0.093292236328125,0.002456,102330.77905491699,0.018792,99877.45098039217,0.02288,1219.5121951219512,0.025358468473942748,fm2,0.066162109375,0.021248,95588.23529411764,0.001632,segment_matching_annotaudio_Aditya_2018-08-17_23_117_hp,-10,Aditya_2018-08-17_23_117,1,,,
165,94943.82022471912,0.0024879999999999998,1121.0762331838564,0.00886549947409662,fm1,0.01776123046875,0.000708,91011.23595505617,0.0017800000000000001,103830.64516129033,0.018359999999999998,125.94458438287155,0.04009737718129112,cf1,0.075958251953125,0.0024879999999999998,103641.63306451614,0.015872,98696.46182495344,0.020508000000000002,929.3680297397771,0.03330914208840582,fm2,0.066741943359375,0.018359999999999998,84729.98137802607,0.002148,segment_matching_annotaudio_Aditya_2018-08-17_23_133_hp,-10,Aditya_2018-08-17_23_133,2,,,
166,100806.4516129032,0.001408,2000.0,0.009550838759363843,fm1,0.020172119140625,0.00041600000000000003,96774.19354838708,0.000992,102152.94909172461,0.019244,112.10762331838563,0.023776822756573487,cf1,0.042633056640625,0.001408,102040.81632653062,0.017836,103298.61111111114,0.020396,1724.1379310344828,0.015958425714513676,fm2,0.03680419921875,0.019244,93750.0,0.001152,segment_matching_annotaudio_Aditya_2018-08-17_23_134_hp,-10,Aditya_2018-08-17_23_134,1,,,
167,101769.9115044248,0.003052,883.3922261484099,0.010833543806352916,fm1,0.02423095703125,0.000792,90265.48672566374,0.0022600000000000003,103060.73648971783,0.019780000000000002,119.50286806883364,0.038898872383805835,cf1,0.079742431640625,0.003052,102821.61645145863,0.016728,101176.47058823529,0.021480000000000003,1173.7089201877934,0.0156584762543711,fm2,0.0362548828125,0.019780000000000002,92352.9411764706,0.0017,segment_matching_annotaudio_Aditya_2018-08-17_23_138_hp,-10,Aditya_2018-08-17_23_138,1,,,
168,,,,,,,,,,103783.98236590745,0.016372,122.42899118511265,0.017021184203164872,cf1,0.035980224609375,4e-05,103722.75287778594,0.016332,103942.65232974912,0.020836,447.22719141323785,0.01130573023560813,fm1,0.0323486328125,0.016372,103270.60931899643,0.004464,segment_matching_annotaudio_Aditya_2018-08-17_23_14_hp,-10,Aditya_2018-08-17_23_14,1,,,
169,96385.54216867473,0.0016600000000000002,2000.0,0.036102668144289335,fm1,0.060150146484375,0.000664,93373.49397590364,0.0009960000000000001,103531.20600656967,0.018708000000000002,117.26078799249531,0.08209761389921885,cf1,0.185272216796875,0.0016600000000000002,103179.25856405443,0.017048,101829.26829268293,0.020347999999999998,1213.5922330097087,0.04257782172344517,fm2,0.09375,0.018708000000000002,85975.60975609756,0.00164,segment_matching_annotaudio_Aditya_2018-08-17_23_141_hp,-10,Aditya_2018-08-17_23_141,2,,,
170,98790.32258064515,0.001588,2000.0,0.007698610186603281,fm1,0.0167236328125,0.000596,93750.0,0.000992,103005.46448087432,0.023548,91.04151493080843,0.02728357084787162,cf1,0.050689697265625,0.001588,102823.31511839708,0.02196,100561.797752809,0.025328,1121.0762331838564,0.014027537980040923,fm2,0.037445068359375,0.023548,93258.42696629213,0.0017800000000000001,segment_matching_annotaudio_Aditya_2018-08-17_23_143_hp,-10,Aditya_2018-08-17_23_143,1,,,
